order_id,order_time,branch,staff,customer_id,customer_segment,item,qty,gross,discount,net_sales,cost,margin
O01336,2026-02-17 01:59:44.438373,Thonglor,Nok,C0440,at_risk,Craft Beer,2,360,0,360,161.1,198.9
O02289,2026-02-17 02:06:44.438373,Siam,Ploy,C0341,active,Signature Latte,1,180,20,160,61.25,98.75
O00116,2026-02-17 02:53:44.438373,Ari,Mek,C0007,active,Signature Latte,2,360,30,330,136.57,193.43
O00027,2026-02-17 03:01:44.438373,Thonglor,Bank,C0254,new,Cocktail,2,300,0,300,125.64,174.36
O00113,2026-02-17 05:40:44.438373,Ari,Nok,C0087,at_risk,Craft Beer,1,120,0,120,71.45,48.55
O01829,2026-02-17 07:31:44.438373,Siam,Ploy,C0061,new,Signature Latte,1,260,10,250,139.98,110.02
O02028,2026-02-17 08:39:44.438373,Ari,Nok,C0009,active,Protein Shake,1,180,10,170,81.04,88.96
O00962,2026-02-17 09:56:44.438373,Ari,Mek,C0171,active,Set Menu,2,360,0,360,208.09,151.91
O00650,2026-02-17 11:03:44.438373,Siam,Tum,C0529,active,Set Menu,2,440,30,410,167.52,242.48
O02253,2026-02-17 11:13:44.438373,Siam,Jane,C0178,active,Classic Burger,3,780,0,780,449.0,331.0
O00139,2026-02-17 11:14:44.438373,Siam,Tum,C0324,at_risk,Set Menu,1,260,0,260,105.69,154.31
O01283,2026-02-17 11:21:44.438373,Thonglor,Jane,C0540,at_risk,Set Menu,3,360,10,350,193.39,156.61
O00022,2026-02-17 11:26:44.438373,Siam,Nok,C0201,active,Cocktail,3,660,20,640,394.25,245.75
O00519,2026-02-17 12:26:44.438373,Siam,Bank,C0281,active,Classic Burger,1,220,30,190,106.86,83.14
O02439,2026-02-17 12:45:44.438373,Siam,Tum,C0056,at_risk,Classic Burger,1,150,0,150,58.98,91.02
O01608,2026-02-17 13:53:44.438373,Siam,Mek,C0609,at_risk,Set Menu,3,540,0,540,228.34,311.66
O01653,2026-02-17 15:39:44.438373,Siam,Ploy,C0165,active,Set Menu,1,220,0,220,100.78,119.22
O00671,2026-02-17 19:19:44.438373,Siam,Nok,C0521,active,Cocktail,1,180,20,160,75.47,84.53
O01864,2026-02-17 20:11:44.438373,Ari,Bank,C0199,at_risk,Set Menu,1,150,10,140,80.38,59.62
O01056,2026-02-17 21:49:44.438373,Thonglor,Tum,C0411,active,Craft Beer,3,660,10,650,308.81,341.19
O00704,2026-02-17 23:37:44.438373,Siam,Ploy,C0252,active,Craft Beer,1,90,20,70,33.41,36.59
O00657,2026-02-17 23:58:44.438373,Siam,Tum,C0378,new,Protein Shake,1,260,30,230,113.61,116.39
O02321,2026-02-18 00:30:44.438373,Ari,Mek,C0563,new,Classic Burger,1,260,30,230,135.54,94.46
O01782,2026-02-18 01:25:44.438373,Ari,Tum,C0257,active,Craft Beer,2,300,0,300,155.56,144.44
O01320,2026-02-18 03:50:44.438373,Siam,Bank,C0555,at_risk,Set Menu,2,240,30,210,94.98,115.02
O01313,2026-02-18 04:04:44.438373,Ari,Bank,C0046,active,Craft Beer,2,180,20,160,79.48,80.52
O01720,2026-02-18 04:16:44.438373,Ari,Jane,C0633,active,Set Menu,1,120,0,120,65.5,54.5
O00503,2026-02-18 04:17:44.438373,Thonglor,Ploy,C0136,active,Protein Shake,2,240,20,220,110.96,109.04
O00710,2026-02-18 04:49:44.438373,Siam,Bank,C0066,active,Protein Shake,1,150,0,150,82.26,67.74
O01935,2026-02-18 06:01:44.438373,Ari,Jane,C0390,at_risk,Set Menu,2,520,0,520,251.74,268.26
O00063,2026-02-18 06:41:44.438373,Siam,Nok,C0373,active,Protein Shake,1,120,0,120,51.84,68.16
O01675,2026-02-18 07:07:44.438373,Ari,Tum,C0576,at_risk,Classic Burger,1,180,10,170,77.86,92.14
O01237,2026-02-18 07:18:44.438373,Thonglor,Nok,C0371,active,Cocktail,1,120,20,100,46.72,53.28
O02308,2026-02-18 07:39:44.438373,Thonglor,Nok,C0323,active,Set Menu,3,660,20,640,354.39,285.61
O00956,2026-02-18 07:46:44.438373,Siam,Ploy,C0002,active,Protein Shake,2,180,30,150,75.53,74.47
O01209,2026-02-18 07:57:44.438373,Ari,Ploy,C0337,at_risk,Set Menu,1,90,0,90,53.73,36.27
O02339,2026-02-18 09:05:44.438373,Thonglor,Tum,C0384,active,Classic Burger,2,180,0,180,79.33,100.67
O02464,2026-02-18 09:21:44.438373,Siam,Nok,C0123,at_risk,Classic Burger,1,260,0,260,111.57,148.43
O00451,2026-02-18 09:44:44.438373,Thonglor,Ploy,C0277,active,Signature Latte,1,220,0,220,102.74,117.26
O02115,2026-02-18 11:00:44.438373,Thonglor,Nok,C0674,active,Craft Beer,3,450,20,430,252.57,177.43
O01083,2026-02-18 12:31:44.438373,Ari,Ploy,C0464,active,Set Menu,2,180,0,180,103.89,76.11
O00253,2026-02-18 13:04:44.438373,Siam,Tum,C0664,active,Cocktail,2,360,10,350,174.85,175.15
O00158,2026-02-18 14:06:44.438373,Thonglor,Jane,C0075,active,Craft Beer,1,220,0,220,92.24,127.76
O00727,2026-02-18 14:10:44.438373,Siam,Ploy,C0656,new,Set Menu,2,240,20,220,86.61,133.39
O00968,2026-02-18 14:36:44.438373,Siam,Tum,C0334,active,Protein Shake,2,300,0,300,183.17,116.83
O02039,2026-02-18 14:46:44.438373,Ari,Bank,C0563,at_risk,Cocktail,1,150,0,150,87.13,62.87
O01906,2026-02-18 14:50:44.438373,Siam,Jane,C0048,active,Craft Beer,1,150,0,150,85.55,64.45
O00972,2026-02-19 00:26:44.438373,Ari,Mek,C0608,new,Signature Latte,2,520,30,490,225.81,264.19
O00703,2026-02-19 01:11:44.438373,Thonglor,Mek,C0450,active,Cocktail,2,360,0,360,137.39,222.61
O00908,2026-02-19 01:21:44.438373,Thonglor,Mek,C0495,active,Protein Shake,2,180,10,170,68.0,102.0
O00579,2026-02-19 01:55:44.438373,Siam,Tum,C0085,active,Set Menu,2,300,20,280,173.2,106.8
O02030,2026-02-19 02:05:44.438373,Siam,Ploy,C0505,at_risk,Craft Beer,2,300,10,290,118.41,171.59
O01629,2026-02-19 02:30:44.438373,Siam,Ploy,C0155,active,Craft Beer,1,90,10,80,40.07,39.93
O00353,2026-02-19 05:11:44.438373,Siam,Nok,C0104,new,Classic Burger,3,270,20,250,122.3,127.7
O00287,2026-02-19 05:41:44.438373,Siam,Ploy,C0542,at_risk,Protein Shake,3,780,20,760,358.41,401.59
O02314,2026-02-19 07:50:44.438373,Ari,Tum,C0259,at_risk,Protein Shake,2,360,0,360,170.59,189.41
O01328,2026-02-19 08:10:44.438373,Thonglor,Bank,C0362,at_risk,Signature Latte,1,120,0,120,54.89,65.11
O01364,2026-02-19 08:27:44.438373,Thonglor,Mek,C0180,active,Cocktail,2,520,30,490,253.7,236.3
O00227,2026-02-19 09:00:44.438373,Ari,Tum,C0526,new,Set Menu,2,360,30,330,153.46,176.54
O02328,2026-02-19 11:27:44.438373,Ari,Bank,C0057,at_risk,Set Menu,2,440,0,440,253.08,186.92
O00663,2026-02-19 11:35:44.438373,Siam,Ploy,C0210,active,Protein Shake,2,180,30,150,82.23,67.77
O01481,2026-02-19 11:47:44.438373,Siam,Nok,C0363,active,Classic Burger,3,270,0,270,129.55,140.45
O01992,2026-02-19 12:26:44.438373,Ari,Tum,C0155,active,Signature Latte,1,260,0,260,148.86,111.14
O00487,2026-02-19 12:39:44.438373,Siam,Nok,C0246,new,Cocktail,1,120,20,100,56.18,43.82
O01541,2026-02-19 12:46:44.438373,Siam,Jane,C0600,new,Signature Latte,2,360,0,360,185.22,174.78
O02123,2026-02-19 13:26:44.438373,Ari,Nok,C0533,new,Classic Burger,1,150,0,150,68.14,81.86
O00636,2026-02-19 13:34:44.438373,Siam,Ploy,C0341,active,Set Menu,1,220,0,220,134.6,85.4
O02380,2026-02-19 14:18:44.438373,Ari,Nok,C0552,at_risk,Set Menu,3,660,0,660,377.1,282.9
O01510,2026-02-19 15:37:44.438373,Ari,Tum,C0184,at_risk,Cocktail,1,260,20,240,118.95,121.05
O02387,2026-02-19 18:01:44.438373,Ari,Ploy,C0397,at_risk,Classic Burger,1,90,20,70,40.96,29.04
O02219,2026-02-19 18:15:44.438373,Thonglor,Jane,C0134,at_risk,Classic Burger,3,360,10,350,143.08,206.92
O01925,2026-02-19 18:55:44.438373,Siam,Bank,C0021,active,Classic Burger,1,180,0,180,100.41,79.59
O01261,2026-02-19 20:19:44.438373,Siam,Bank,C0327,new,Protein Shake,1,220,0,220,109.94,110.06
O01979,2026-02-19 21:21:44.438373,Siam,Nok,C0400,active,Signature Latte,2,360,30,330,174.94,155.06
O00343,2026-02-19 22:07:44.438373,Siam,Bank,C0691,new,Craft Beer,1,220,10,210,125.66,84.34
O01613,2026-02-19 23:15:44.438373,Siam,Tum,C0609,active,Craft Beer,2,440,0,440,198.94,241.06
O02179,2026-02-20 00:11:44.438373,Ari,Mek,C0405,new,Classic Burger,1,260,30,230,130.94,99.06
O02064,2026-02-20 01:29:44.438373,Siam,Mek,C0038,new,Cocktail,1,220,30,190,77.29,112.71
O01506,2026-02-20 02:48:44.438373,Thonglor,Jane,C0243,new,Protein Shake,1,120,10,110,51.77,58.23
O00870,2026-02-20 02:51:44.438373,Siam,Bank,C0168,active,Signature Latte,1,90,0,90,39.97,50.03
O00383,2026-02-20 04:27:44.438373,Ari,Tum,C0213,active,Signature Latte,1,260,10,250,154.97,95.03
O01495,2026-02-20 05:46:44.438373,Siam,Mek,C0378,active,Protein Shake,2,180,0,180,98.03,81.97
O02295,2026-02-20 06:09:44.438373,Siam,Nok,C0029,at_risk,Cocktail,2,180,30,150,63.58,86.42
O01066,2026-02-20 06:20:44.438373,Thonglor,Jane,C0413,active,Signature Latte,1,120,0,120,68.95,51.05
O02299,2026-02-20 06:23:44.438373,Thonglor,Jane,C0487,active,Cocktail,2,180,20,160,67.97,92.03
O01734,2026-02-20 06:31:44.438373,Thonglor,Bank,C0496,at_risk,Set Menu,3,450,20,430,200.61,229.39
O02316,2026-02-20 08:58:44.438373,Ari,Mek,C0499,at_risk,Classic Burger,2,520,0,520,248.36,271.64
O01534,2026-02-20 10:03:44.438373,Thonglor,Tum,C0666,at_risk,Set Menu,1,260,0,260,161.14,98.86
O02072,2026-02-20 10:04:44.438373,Siam,Mek,C0415,new,Cocktail,1,260,30,230,141.19,88.81
O00593,2026-02-20 10:10:44.438373,Siam,Bank,C0615,at_risk,Set Menu,1,180,0,180,101.23,78.77
O01963,2026-02-20 10:23:44.438373,Siam,Mek,C0698,active,Set Menu,1,260,10,250,105.15,144.85
O00206,2026-02-20 11:32:44.438373,Ari,Ploy,C0650,active,Set Menu,2,180,30,150,80.11,69.89
O01575,2026-02-20 12:02:44.438373,Siam,Nok,C0584,new,Cocktail,2,180,10,170,91.06,78.94
O01115,2026-02-20 13:04:44.438373,Ari,Jane,C0331,active,Signature Latte,2,300,20,280,146.81,133.19
O01698,2026-02-20 16:51:44.438373,Siam,Ploy,C0199,at_risk,Signature Latte,2,180,30,150,79.86,70.14
O01494,2026-02-20 17:42:44.438373,Siam,Jane,C0110,active,Classic Burger,1,150,0,150,90.52,59.48
O00310,2026-02-20 19:52:44.438373,Ari,Tum,C0634,active,Classic Burger,1,180,10,170,67.77,102.23
O00594,2026-02-20 20:36:44.438373,Thonglor,Nok,C0434,active,Signature Latte,2,520,0,520,295.18,224.82
O01640,2026-02-20 20:46:44.438373,Thonglor,Mek,C0308,active,Protein Shake,2,240,10,230,134.04,95.96
O01016,2026-02-20 20:51:44.438373,Ari,Nok,C0382,at_risk,Cocktail,2,180,10,170,89.31,80.69
O00530,2026-02-20 22:11:44.438373,Siam,Nok,C0336,active,Craft Beer,2,520,0,520,303.61,216.39
O01050,2026-02-20 22:27:44.438373,Ari,Bank,C0254,new,Classic Burger,1,150,30,120,71.91,48.09
O00146,2026-02-20 22:32:44.438373,Thonglor,Nok,C0332,new,Signature Latte,1,150,10,140,57.55,82.45
O01742,2026-02-20 23:03:44.438373,Siam,Jane,C0658,active,Craft Beer,2,300,0,300,168.36,131.64
O00300,2026-02-20 23:07:44.438373,Siam,Jane,C0318,active,Cocktail,1,260,10,250,145.64,104.36
O01243,2026-02-21 00:07:44.438373,Thonglor,Tum,C0171,new,Craft Beer,1,90,0,90,37.58,52.42
O00565,2026-02-21 01:35:44.438373,Ari,Ploy,C0144,at_risk,Classic Burger,2,520,0,520,295.49,224.51
O01366,2026-02-21 02:21:44.438373,Siam,Jane,C0023,active,Protein Shake,2,180,20,160,72.75,87.25
O02063,2026-02-21 03:44:44.438373,Siam,Bank,C0441,active,Protein Shake,1,90,30,60,23.25,36.75
O02498,2026-02-21 04:48:44.438373,Ari,Bank,C0020,active,Classic Burger,3,270,20,250,128.22,121.78
O02331,2026-02-21 07:44:44.438373,Ari,Nok,C0033,at_risk,Craft Beer,1,260,0,260,144.59,115.41
O01883,2026-02-21 08:18:44.438373,Ari,Nok,C0331,new,Craft Beer,2,440,0,440,173.53,266.47
O01588,2026-02-21 08:38:44.438373,Siam,Nok,C0195,at_risk,Set Menu,2,440,0,440,178.24,261.76
O01034,2026-02-21 08:54:44.438373,Thonglor,Jane,C0221,at_risk,Protein Shake,1,220,0,220,122.23,97.77
O01873,2026-02-21 09:10:44.438373,Thonglor,Mek,C0585,active,Set Menu,2,520,0,520,293.7,226.3
O01331,2026-02-21 10:32:44.438373,Ari,Bank,C0475,active,Craft Beer,1,150,30,120,66.31,53.69
O02451,2026-02-21 10:46:44.438373,Ari,Mek,C0035,at_risk,Cocktail,1,90,0,90,42.22,47.78
O00004,2026-02-21 11:09:44.438373,Thonglor,Nok,C0131,at_risk,Set Menu,2,360,10,350,165.13,184.87
O00416,2026-02-21 11:30:44.438373,Ari,Bank,C0069,new,Classic Burger,1,150,30,120,69.4,50.6
O01994,2026-02-21 11:36:44.438373,Siam,Ploy,C0259,new,Classic Burger,3,270,0,270,159.82,110.18
O01820,2026-02-21 11:38:44.438373,Siam,Bank,C0550,new,Set Menu,1,90,10,80,45.81,34.19
O01369,2026-02-21 11:50:44.438373,Siam,Tum,C0544,active,Cocktail,1,180,0,180,91.9,88.1
O01886,2026-02-21 12:58:44.438373,Ari,Tum,C0262,active,Set Menu,1,180,0,180,93.06,86.94
O01612,2026-02-21 14:38:44.438373,Thonglor,Mek,C0532,at_risk,Cocktail,1,120,20,100,50.19,49.81
O01360,2026-02-21 15:25:44.438373,Siam,Tum,C0569,active,Classic Burger,1,220,10,210,119.6,90.4
O00368,2026-02-21 17:11:44.438373,Thonglor,Bank,C0600,at_risk,Set Menu,3,540,0,540,264.59,275.41
O01674,2026-02-21 21:28:44.438373,Siam,Tum,C0053,at_risk,Classic Burger,3,780,30,750,441.76,308.24
O00120,2026-02-21 21:41:44.438373,Ari,Nok,C0552,active,Signature Latte,1,260,0,260,129.05,130.95
O00064,2026-02-21 22:05:44.438373,Siam,Tum,C0408,active,Craft Beer,1,150,20,130,79.31,50.69
O00149,2026-02-21 22:47:44.438373,Thonglor,Ploy,C0336,active,Signature Latte,1,120,10,110,64.62,45.38
O00672,2026-02-21 23:45:44.438373,Thonglor,Jane,C0615,at_risk,Craft Beer,3,540,10,530,218.41,311.59
O00212,2026-02-21 23:59:44.438373,Ari,Tum,C0442,at_risk,Set Menu,3,270,10,260,144.39,115.61
O00856,2026-02-22 00:37:44.438373,Siam,Nok,C0633,active,Craft Beer,1,220,0,220,133.47,86.53
O02375,2026-02-22 02:10:44.438373,Thonglor,Jane,C0306,active,Classic Burger,3,540,0,540,252.29,287.71
O00267,2026-02-22 04:04:44.438373,Ari,Ploy,C0681,at_risk,Signature Latte,1,90,30,60,26.07,33.93
O01046,2026-02-22 04:34:44.438373,Siam,Nok,C0340,active,Craft Beer,2,180,0,180,89.18,90.82
O02096,2026-02-22 05:05:44.438373,Siam,Nok,C0576,active,Set Menu,2,440,10,430,176.11,253.89
O00893,2026-02-22 05:49:44.438373,Siam,Mek,C0439,active,Cocktail,3,360,20,340,131.63,208.37
O00888,2026-02-22 08:49:44.438373,Siam,Mek,C0201,active,Craft Beer,2,440,0,440,184.83,255.17
O02329,2026-02-22 08:52:44.438373,Thonglor,Jane,C0367,new,Classic Burger,2,360,30,330,131.47,198.53
O02353,2026-02-22 09:07:44.438373,Ari,Jane,C0541,active,Classic Burger,1,120,20,100,58.02,41.98
O00687,2026-02-22 09:09:44.438373,Siam,Tum,C0609,active,Protein Shake,3,450,10,440,249.94,190.06
O00697,2026-02-22 09:48:44.438373,Thonglor,Tum,C0211,active,Classic Burger,2,180,20,160,79.39,80.61
O01482,2026-02-22 09:54:44.438373,Ari,Tum,C0631,active,Set Menu,1,220,0,220,97.16,122.84
O00334,2026-02-22 10:08:44.438373,Ari,Jane,C0573,new,Cocktail,1,260,20,240,124.44,115.56
O01686,2026-02-22 12:06:44.438373,Ari,Bank,C0277,active,Cocktail,1,90,30,60,34.99,25.01
O01763,2026-02-22 14:27:44.438373,Siam,Ploy,C0382,active,Signature Latte,1,150,0,150,62.33,87.67
O00101,2026-02-22 15:01:44.438373,Thonglor,Ploy,C0292,at_risk,Protein Shake,2,440,20,420,232.4,187.6
O01039,2026-02-22 15:06:44.438373,Thonglor,Mek,C0543,active,Classic Burger,2,300,20,280,151.9,128.1
O01721,2026-02-22 15:13:44.438373,Siam,Tum,C0418,active,Protein Shake,3,660,30,630,300.56,329.44
O00333,2026-02-22 15:29:44.438373,Siam,Bank,C0414,new,Protein Shake,1,120,0,120,66.43,53.57
O01230,2026-02-22 16:13:44.438373,Ari,Ploy,C0152,new,Signature Latte,1,90,0,90,42.27,47.73
O02373,2026-02-22 16:18:44.438373,Thonglor,Ploy,C0659,active,Craft Beer,1,220,0,220,86.73,133.27
O01051,2026-02-22 16:40:44.438373,Siam,Bank,C0668,active,Protein Shake,1,120,20,100,47.33,52.67
O00322,2026-02-22 16:57:44.438373,Ari,Jane,C0520,new,Signature Latte,1,260,0,260,148.25,111.75
O00488,2026-02-22 19:12:44.438373,Thonglor,Jane,C0446,active,Classic Burger,1,220,0,220,129.17,90.83
O00798,2026-02-22 19:23:44.438373,Siam,Bank,C0460,new,Cocktail,3,360,10,350,216.46,133.54
O02137,2026-02-22 20:37:44.438373,Siam,Nok,C0584,active,Craft Beer,1,90,0,90,43.55,46.45
O01515,2026-02-22 20:47:44.438373,Ari,Nok,C0637,new,Craft Beer,3,780,10,770,406.6,363.4
O01606,2026-02-22 21:29:44.438373,Ari,Nok,C0315,active,Classic Burger,1,220,0,220,112.02,107.98
O01223,2026-02-22 21:42:44.438373,Ari,Bank,C0389,at_risk,Protein Shake,2,360,10,350,185.38,164.62
O01465,2026-02-22 22:07:44.438373,Siam,Jane,C0663,active,Signature Latte,2,520,10,510,265.73,244.27
O01550,2026-02-22 22:25:44.438373,Ari,Mek,C0460,at_risk,Set Menu,3,660,0,660,401.92,258.08
O01500,2026-02-22 22:29:44.438373,Thonglor,Tum,C0518,at_risk,Set Menu,2,180,0,180,79.36,100.64
O00130,2026-02-22 22:59:44.438373,Thonglor,Nok,C0017,at_risk,Signature Latte,1,180,10,170,77.44,92.56
O00096,2026-02-22 23:29:44.438373,Thonglor,Tum,C0691,active,Signature Latte,1,220,0,220,104.32,115.68
O01030,2026-02-22 23:55:44.438373,Siam,Bank,C0659,new,Cocktail,2,520,0,520,313.9,206.1
O01690,2026-02-23 01:37:44.438373,Thonglor,Jane,C0588,active,Signature Latte,1,180,0,180,109.59,70.41
O01909,2026-02-23 01:51:44.438373,Ari,Jane,C0138,active,Classic Burger,3,780,0,780,463.2,316.8
O02345,2026-02-23 04:47:44.438373,Siam,Nok,C0646,new,Protein Shake,1,220,0,220,103.38,116.62
O02109,2026-02-23 05:06:44.438373,Thonglor,Mek,C0482,at_risk,Protein Shake,2,520,0,520,276.6,243.4
O01143,2026-02-23 07:39:44.438373,Siam,Jane,C0199,active,Protein Shake,2,520,30,490,247.58,242.42
O00645,2026-02-23 09:27:44.438373,Ari,Bank,C0282,active,Classic Burger,2,180,30,150,79.26,70.74
O01945,2026-02-23 09:31:44.438373,Ari,Ploy,C0196,active,Signature Latte,2,240,10,230,137.98,92.02
O01542,2026-02-23 11:00:44.438373,Siam,Bank,C0491,active,Craft Beer,1,90,30,60,27.06,32.94
O01991,2026-02-23 11:21:44.438373,Thonglor,Jane,C0202,active,Classic Burger,3,660,30,630,262.02,367.98
O00805,2026-02-23 11:21:44.438373,Siam,Jane,C0674,active,Craft Beer,1,150,20,130,68.46,61.54
O02240,2026-02-23 13:10:44.438373,Siam,Tum,C0439,active,Classic Burger,1,90,0,90,43.62,46.38
O02376,2026-02-23 14:01:44.438373,Siam,Jane,C0358,active,Cocktail,1,180,0,180,101.17,78.83
O01384,2026-02-23 19:02:44.438373,Thonglor,Nok,C0342,active,Signature Latte,1,150,30,120,52.72,67.28
O00166,2026-02-23 19:22:44.438373,Siam,Tum,C0691,new,Signature Latte,1,90,20,70,39.7,30.3
O00254,2026-02-23 19:35:44.438373,Ari,Bank,C0350,active,Signature Latte,3,660,20,640,322.65,317.35
O01296,2026-02-23 19:50:44.438373,Thonglor,Ploy,C0022,at_risk,Cocktail,3,270,10,260,146.41,113.59
O00181,2026-02-23 21:25:44.438373,Siam,Mek,C0630,new,Craft Beer,2,360,30,330,144.17,185.83
O00335,2026-02-23 23:09:44.438373,Thonglor,Bank,C0322,new,Set Menu,1,90,0,90,51.36,38.64
O00302,2026-02-23 23:32:44.438373,Thonglor,Jane,C0001,active,Protein Shake,2,300,10,290,141.56,148.44
O00948,2026-02-23 23:54:44.438373,Siam,Ploy,C0057,active,Signature Latte,1,90,20,70,27.81,42.19
O01749,2026-02-24 00:15:44.438373,Ari,Ploy,C0324,active,Cocktail,2,300,0,300,131.65,168.35
O01128,2026-02-24 01:43:44.438373,Ari,Nok,C0090,at_risk,Classic Burger,1,180,0,180,68.92,111.08
O00991,2026-02-24 02:55:44.438373,Ari,Nok,C0610,active,Set Menu,2,440,10,430,165.86,264.14
O01409,2026-02-24 06:13:44.438373,Siam,Mek,C0429,active,Craft Beer,1,120,20,100,57.6,42.4
O02462,2026-02-24 06:32:44.438373,Ari,Jane,C0111,new,Set Menu,2,240,10,230,101.03,128.97
O01180,2026-02-24 06:46:44.438373,Thonglor,Bank,C0162,active,Classic Burger,2,360,0,360,144.25,215.75
O01919,2026-02-24 07:53:44.438373,Thonglor,Bank,C0528,at_risk,Signature Latte,1,150,20,130,64.95,65.05
O02453,2026-02-24 08:22:44.438373,Ari,Nok,C0165,active,Protein Shake,2,240,30,210,101.51,108.49
O00399,2026-02-24 09:03:44.438373,Ari,Tum,C0154,active,Protein Shake,1,150,0,150,67.35,82.65
O01704,2026-02-24 10:17:44.438373,Ari,Tum,C0248,active,Classic Burger,2,180,0,180,72.81,107.19
O01738,2026-02-24 12:34:44.438373,Ari,Jane,C0681,at_risk,Set Menu,3,660,0,660,365.84,294.16
O02461,2026-02-24 13:25:44.438373,Thonglor,Ploy,C0486,new,Classic Burger,2,300,10,290,135.11,154.89
O01681,2026-02-24 14:03:44.438373,Siam,Jane,C0260,new,Cocktail,2,440,30,410,226.66,183.34
O01764,2026-02-24 14:48:44.438373,Thonglor,Jane,C0396,at_risk,Signature Latte,2,300,10,290,179.12,110.88
O02327,2026-02-24 14:50:44.438373,Siam,Tum,C0013,active,Craft Beer,1,220,10,210,108.8,101.2
O01196,2026-02-24 15:34:44.438373,Ari,Tum,C0536,active,Cocktail,1,220,10,210,111.62,98.38
O00045,2026-02-24 16:07:44.438373,Siam,Mek,C0659,active,Signature Latte,3,660,20,640,250.16,389.84
O02370,2026-02-24 16:18:44.438373,Siam,Ploy,C0611,new,Protein Shake,2,520,30,490,277.09,212.91
O00964,2026-02-24 17:45:44.438373,Siam,Ploy,C0501,active,Protein Shake,1,120,0,120,64.77,55.23
O00085,2026-02-24 19:53:44.438373,Thonglor,Mek,C0443,active,Set Menu,1,120,0,120,55.32,64.68
O01167,2026-02-24 21:40:44.438373,Thonglor,Jane,C0180,at_risk,Set Menu,2,360,30,330,138.5,191.5
O01977,2026-02-24 21:48:44.438373,Ari,Jane,C0446,active,Cocktail,2,300,10,290,141.46,148.54
O01279,2026-02-24 22:35:44.438373,Ari,Nok,C0244,at_risk,Signature Latte,1,220,30,190,110.92,79.08
O01880,2026-02-24 22:38:44.438373,Siam,Mek,C0692,active,Craft Beer,1,90,0,90,50.55,39.45
O00790,2026-02-25 00:13:44.438373,Siam,Bank,C0437,new,Protein Shake,1,90,10,80,44.98,35.02
O02418,2026-02-25 00:23:44.438373,Thonglor,Bank,C0690,active,Protein Shake,1,90,10,80,37.72,42.28
O00662,2026-02-25 00:26:44.438373,Siam,Bank,C0177,at_risk,Craft Beer,3,360,30,330,195.48,134.52
O00070,2026-02-25 00:52:44.438373,Siam,Jane,C0078,active,Signature Latte,2,440,30,410,230.3,179.7
O01707,2026-02-25 02:42:44.438373,Siam,Tum,C0534,active,Craft Beer,1,150,30,120,73.28,46.72
O01520,2026-02-25 03:05:44.438373,Ari,Mek,C0117,active,Classic Burger,3,360,10,350,150.32,199.68
O01163,2026-02-25 03:50:44.438373,Ari,Jane,C0137,at_risk,Cocktail,1,120,30,90,46.23,43.77
O00337,2026-02-25 04:20:44.438373,Thonglor,Jane,C0403,active,Signature Latte,2,180,0,180,96.07,83.93
O00371,2026-02-25 04:54:44.438373,Siam,Jane,C0327,active,Classic Burger,3,450,0,450,278.27,171.73
O02349,2026-02-25 05:04:44.438373,Siam,Tum,C0560,at_risk,Craft Beer,1,90,30,60,35.07,24.93
O00238,2026-02-25 06:06:44.438373,Siam,Bank,C0382,active,Signature Latte,1,90,0,90,48.61,41.39
O01493,2026-02-25 06:32:44.438373,Siam,Mek,C0174,at_risk,Craft Beer,2,360,20,340,200.98,139.02
O01483,2026-02-25 08:01:44.438373,Siam,Bank,C0297,at_risk,Craft Beer,1,180,30,150,74.11,75.89
O00128,2026-02-25 08:56:44.438373,Ari,Nok,C0296,at_risk,Signature Latte,2,300,0,300,158.88,141.12
O00937,2026-02-25 10:20:44.438373,Thonglor,Bank,C0221,at_risk,Classic Burger,3,660,10,650,331.36,318.64
O01744,2026-02-25 11:00:44.438373,Thonglor,Jane,C0239,at_risk,Signature Latte,1,180,0,180,80.51,99.49
O01275,2026-02-25 11:38:44.438373,Siam,Nok,C0056,active,Classic Burger,2,300,0,300,155.39,144.61
O01149,2026-02-25 11:58:44.438373,Ari,Tum,C0392,active,Protein Shake,3,660,0,660,360.07,299.93
O01802,2026-02-25 12:18:44.438373,Ari,Nok,C0256,active,Craft Beer,2,440,20,420,205.06,214.94
O00306,2026-02-25 13:04:44.438373,Siam,Ploy,C0266,active,Protein Shake,1,120,30,90,48.86,41.14
O00927,2026-02-25 17:02:44.438373,Thonglor,Tum,C0510,active,Signature Latte,2,360,0,360,217.46,142.54
O01971,2026-02-25 17:41:44.438373,Thonglor,Jane,C0053,at_risk,Craft Beer,1,150,0,150,92.25,57.75
